track_name,latitude,longitude,color
AT,34.6564956,-84.1945247,#00AA00
AT,34.6565676,-84.1944878,#00AA00
AT,34.6566067,-84.194464,#00AA00
AT,34.6566367,-84.1944414,#00AA00
AT,34.6566857,-84.1944013,#00AA00
AT,34.6567336,-84.1943721,#00AA00
AT,34.6567816,-84.1943487,#00AA00
AT,34.6568346,-84.1943064,#00AA00
AT,34.6568788,-84.1942564,#00AA00
AT,34.6569208,-84.1941975,#00AA00
AT,34.6569678,-84.1941394,#00AA00
AT,34.6570646,-84.1940804,#00AA00
AT,34.6571257,-84.1940232,#00AA00
AT,34.6571638,-84.1939746,#00AA00
AT,34.6572098,-84.193907,#00AA00
AT,34.6572499,-84.1938181,#00AA00
AT,34.65729,-84.1937055,#00AA00
AT,34.6573852,-84.1934341,#00AA00
AT,34.6574969,-84.193244,#00AA00
AT,34.6575527,-84.1931724,#00AA00
AT,34.6576315,-84.1931048,#00AA00
AT,34.6576947,-84.1930612,#00AA00
AT,34.6577988,-84.1930508,#00AA00
AT,34.6578847,-84.1929947,#00AA00
AT,34.6578817,-84.1929997,#00AA00
AT,34.6579334,-84.1929357,#00AA00
AT,34.6579561,-84.19285,#00AA00
AT,34.6580067,-84.192749,#00AA00
AT,34.6580199,-84.1926783,#00AA00
AT,34.6580777,-84.192574,#00AA00
AT,34.6581218,-84.1924892,#00AA00
AT,34.6582475,-84.1923957,#00AA00
AT,34.6583251,-84.1923077,#00AA00
AT,34.6583726,-84.1922193,#00AA00
AT,34.6584227,-84.1921363,#00AA00
AT,34.6585356,-84.1920757,#00AA00
AT,34.6585895,-84.1920372,#00AA00
AT,34.6586286,-84.1919975,#00AA00
AT,34.6586697,-84.1919467,#00AA00
AT,34.6587128,-84.191908,#00AA00
AT,34.6587718,-84.191833,#00AA00
AT,34.6588259,-84.1917381,#00AA00
AT,34.6588948,-84.1916255,#00AA00
AT,34.6589498,-84.1915289,#00AA00
AT,34.6590121,-84.1913851,#00AA00
AT,34.6590899,-84.191228,#00AA00
AT,34.6591331,-84.1910723,#00AA00
AT,34.6592827,-84.1908264,#00AA00
AT,34.6593102,-84.190748,#00AA00
AT,34.6593428,-84.1906664,#00AA00
AT,34.6593712,-84.1905732,#00AA00
AT,34.6594141,-84.1904764,#00AA00
AT,34.6594696,-84.190352,#00AA00
AT,34.6594774,-84.1902302,#00AA00
AT,34.6594338,-84.1901806,#00AA00
AT,34.659404,-84.1901391,#00AA00
AT,34.6593573,-84.1899879,#00AA00
AT,34.6593677,-84.1899184,#00AA00
AT,34.6594373,-84.1897055,#00AA00
AT,34.6594847,-84.1895548,#00AA00
AT,34.6595626,-84.1894036,#00AA00
AT,34.6596384,-84.1892435,#00AA00
AT,34.6597535,-84.1890374,#00AA00
AT,34.6598448,-84.188892,#00AA00
AT,34.6599278,-84.1887846,#00AA00
AT,34.660014,-84.1887024,#00AA00
AT,34.660113,-84.1886379,#00AA00
AT,34.6602146,-84.18862,#00AA00
AT,34.6603006,-84.1885993,#00AA00
AT,34.6604365,-84.1885921,#00AA00
AT,34.6604886,-84.1885436,#00AA00
AT,34.6605508,-84.1884491,#00AA00
AT,34.6605858,-84.1884054,#00AA00
AT,34.6606138,-84.1883316,#00AA00
AT,34.6606569,-84.1882382,#00AA00
AT,34.6606664,-84.1881318,#00AA00
AT,34.6606645,-84.1879778,#00AA00
AT,34.6606537,-84.1878008,#00AA00
AT,34.66067,-84.187631,#00AA00
AT,34.6606736,-84.1875396,#00AA00
AT,34.6607206,-84.1874438,#00AA00
AT,34.6607727,-84.1873834,#00AA00
AT,34.6608442,-84.1872706,#00AA00
AT,34.6608526,-84.1872209,#00AA00
AT,34.6608806,-84.1871569,#00AA00
AT,34.6609047,-84.1870944,#00AA00
AT,34.6609492,-84.1870033,#00AA00
AT,34.6610152,-84.1868408,#00AA00
AT,34.6610583,-84.1866703,#00AA00
AT,34.6610983,-84.1865497,#00AA00
AT,34.6611342,-84.1864373,#00AA00
AT,34.6611951,-84.1863156,#00AA00
AT,34.661257,-84.1861797,#00AA00
AT,34.6613241,-84.1860478,#00AA00
AT,34.6613871,-84.1859386,#00AA00
AT,34.6614381,-84.1858501,#00AA00
AT,34.661525,-84.1857495,#00AA00
AT,34.661587,-84.1856867,#00AA00
AT,34.6616789,-84.1856009,#00AA00
AT,34.6617615,-84.1855557,#00AA00
