track_name,latitude,longitude,color
CA Section A,32.60678055400007,-116.49824583799995,#00AA00
CA Section A,32.60669989000007,-116.49829353299998,#00AA00
CA Section A,32.60661014200008,-116.49827450599997,#00AA00
CA Section A,32.60653752300004,-116.49835009299994,#00AA00
CA Section A,32.606505267000045,-116.49842835199996,#00AA00
CA Section A,32.606459495000024,-116.49867083799995,#00AA00
CA Section A,32.60658727400005,-116.49874056499999,#00AA00
CA Section A,32.606746712000074,-116.49874948099995,#00AA00
CA Section A,32.606764379000026,-116.49877207799994,#00AA00
CA Section A,32.60669244600007,-116.49884712799997,#00AA00
CA Section A,32.60663801900006,-116.498955621,#00AA00
CA Section A,32.606616227000075,-116.49913622499997,#00AA00
CA Section A,32.60652959200007,-116.499204755,#00AA00
CA Section A,32.60654755100006,-116.49941063199998,#00AA00
CA Section A,32.606576689000065,-116.49944192499999,#00AA00
CA Section A,32.60663309100005,-116.49940425799997,#00AA00
CA Section A,32.606844100000046,-116.49941064099994,#00AA00
CA Section A,32.60707593200004,-116.49916869899994,#00AA00
CA Section A,32.60728219900005,-116.49909478899997,#00AA00
CA Section A,32.607797006000055,-116.49902844799999,#00AA00
CA Section A,32.60790272200006,-116.49896207899997,#00AA00
CA Section A,32.60799370500007,-116.499002083,#00AA00
CA Section A,32.60792147900003,-116.49918589299995,#00AA00
CA Section A,32.60766292200003,-116.49931994899998,#00AA00
CA Section A,32.60749431600004,-116.499334337,#00AA00
CA Section A,32.607322518000046,-116.49947722699994,#00AA00
CA Section A,32.60722393400005,-116.49960775999995,#00AA00
CA Section A,32.60718324900006,-116.49972341199998,#00AA00
CA Section A,32.60706535200006,-116.49984416999996,#00AA00
CA Section A,32.60700107100007,-116.50000965799995,#00AA00
CA Section A,32.606917262000024,-116.50007718299997,#00AA00
CA Section A,32.60694372200004,-116.50015741399994,#00AA00
CA Section A,32.60702894700006,-116.50020923699998,#00AA00
CA Section A,32.60705227400007,-116.500251833,#00AA00
CA Section A,32.60699904100005,-116.50038636199997,#00AA00
CA Section A,32.606901669000024,-116.50047430599994,#00AA00
CA Section A,32.60687016400004,-116.50056579899996,#00AA00
CA Section A,32.60690704500007,-116.50065470599998,#00AA00
CA Section A,32.60700675000004,-116.50073677399996,#00AA00
CA Section A,32.60709680200006,-116.50153031399998,#00AA00
CA Section A,32.60713414500003,-116.50155585699997,#00AA00
CA Section A,32.607323284000074,-116.50154711399995,#00AA00
CA Section A,32.60740480100003,-116.50158564099996,#00AA00
CA Section A,32.60743069800003,-116.50166233099998,#00AA00
CA Section A,32.60738759900005,-116.50184166699995,#00AA00
CA Section A,32.60746370000004,-116.50192153899997,#00AA00
CA Section A,32.60752579100006,-116.50192184899998,#00AA00
CA Section A,32.60761596200007,-116.50183406199994,#00AA00
CA Section A,32.607640649000075,-116.50195885399995,#00AA00
CA Section A,32.60769110900003,-116.50203019599996,#00AA00
CA Section A,32.607799714000066,-116.50191313299996,#00AA00
CA Section A,32.60791498900005,-116.50196781499994,#00AA00
CA Section A,32.607937193000055,-116.50200919999997,#00AA00
CA Section A,32.60792388200008,-116.50227410999997,#00AA00
CA Section A,32.607864138000025,-116.50232167499996,#00AA00
CA Section A,32.60779598500005,-116.50232946299997,#00AA00
